date,home_team,away_team,FTHG_RA,FTAG_RA,HTHG_RA,HTAG_RA,HS_RA,AS_RA,HST_RA,AST_RA,HC_RA,AC_RA,HR_RA,AR_RA,B365H_RA,B365A_RA,BWH_RA,BWA_RA,PSH_RA,PSA_RA,WHH_RA,WHA_RA,MaxH_RA,MaxA_RA,AvgH_RA,AvgA_RA,B365AHH_RA,B365AHA_RA,PAHH_RA,PAHA_RA,MaxAHH_RA,MaxAHA_RA,AvgAHH_RA,AvgAHA_RA,B365CH_RA,B365CA_RA,BWCH_RA,BWCA_RA,PSCH_RA,PSCA_RA,WHCH_RA,WHCA_RA,MaxCH_RA,MaxCA_RA,AvgCH_RA,AvgCA_RA,B365CAHH_RA,B365CAHA_RA,PCAHH_RA,PCAHA_RA,MaxCAHH_RA,MaxCAHA_RA,AvgCAHH_RA,AvgCAHA_RA,B365D_RA_HomeTeam,B365D_RA_AwayTeam,BWD_RA_HomeTeam,BWD_RA_AwayTeam,PSD_RA_HomeTeam,PSD_RA_AwayTeam,WHD_RA_HomeTeam,WHD_RA_AwayTeam,MaxD_RA_HomeTeam,MaxD_RA_AwayTeam,AvgD_RA_HomeTeam,AvgD_RA_AwayTeam,B365CD_RA_HomeTeam,B365CD_RA_AwayTeam,BWCD_RA_HomeTeam,BWCD_RA_AwayTeam,PSCD_RA_HomeTeam,PSCD_RA_AwayTeam,WHCD_RA_HomeTeam,WHCD_RA_AwayTeam,MaxCD_RA_HomeTeam,MaxCD_RA_AwayTeam,AvgCD_RA_HomeTeam,AvgCD_RA_AwayTeam,FTR
18/01/2025 12:30,Newcastle,Bournemouth,2.8,1.6,1.8,0.2,16,14,5.6,5.8,5.4,5,0,0,1.96,3.342,1.948,3.314,1.96,3.4,1.934,3.172,1.996,3.48,1.95,3.31,1.946,1.94,1.936,1.938,1.964,1.948,1.908,1.902,1.854,3.31,1.852,3.3,1.882,3.42,1.86,3.22,1.932,3.52,1.868,3.338,1.972,1.964,1.972,1.97,1.992,2,1.936,1.928,4.07,3.94,4.18,3.94,4.302,4.036,4.02,3.86,4.37,4.146,4.19,3.972,4.14,3.85,4.18,3.83,4.36,3.946,4.11,3.75,4.418,4.04,4.224,3.886,A
18/01/2025 15:00,Brentford,Liverpool,1.6,3.4,0.4,1.4,11.6,21.4,5,9,4.4,8,0,0,4.14,1.424,4.05,1.44,4.328,1.426,4.01,1.436,4.468,1.452,4.23,1.426,1.956,1.972,1.972,1.996,1.992,2.022,1.934,1.956,4.02,1.406,3.98,1.416,4.184,1.422,3.94,1.422,4.554,1.456,4.112,1.414,1.844,2.028,1.856,2.03,1.908,2.064,1.84,1.994,4.056,6.27,4.15,6.536,4.218,6.786,4.06,6.226,4.372,6.972,4.154,6.43,4.046,6.27,4.1,6.56,4.184,6.43,4.046,6.34,4.334,7.07,4.118,6.466,A
18/01/2025 15:00,West Ham,Crystal Palace,1.2,1.2,0.4,0.4,11,13.2,2.6,6,2.8,4.4,0,0,4.516,3.466,4.64,3.38,4.712,3.59,4.47,3.35,4.93,3.684,4.658,3.426,1.872,1.974,1.892,1.986,1.912,1.992,1.86,1.934,4.9,3.482,5.18,3.404,5.38,3.648,5.01,3.37,5.716,3.796,5.164,3.534,1.944,1.984,1.95,2.004,1.978,2.054,1.912,1.968,4.37,3.85,4.41,3.9,4.548,3.976,4.24,3.82,4.622,4.092,4.408,3.92,4.53,3.972,4.53,3.966,4.67,4.056,4.36,3.866,4.788,4.148,4.554,3.97,A
18/01/2025 15:00,Leicester,Fulham,0.4,1.6,0.2,0.2,9.8,15.4,3.2,5.4,3.4,4,0,0,9.09,2.73,9.24,2.746,9.886,2.816,9.65,2.714,11.988,2.938,9.772,2.778,1.978,1.978,1.994,1.982,1.994,1.992,1.94,1.942,9.54,2.69,10.67,2.772,10.538,2.964,10.14,2.778,13.13,3.028,10.434,2.836,1.946,1.988,1.926,2.016,1.962,2.036,1.9,1.97,6,4.14,6.31,4.24,6.544,4.326,5.94,4.15,6.65,4.394,6.164,4.238,6.12,4.07,6.55,3.96,6.3,4.018,6.26,3.9,6.96,4.248,6.364,3.998,A
18/01/2025 17:30,Arsenal,Aston Villa,2.4,1.4,1.6,0.4,12.8,11.8,4.6,3.8,5.2,7,0,0.2,1.466,2.506,1.478,2.53,1.47,2.532,1.476,2.496,1.51,2.59,1.474,2.512,1.982,1.978,1.972,1.982,1.998,2.002,1.944,1.95,1.456,2.466,1.48,2.468,1.468,2.53,1.466,2.448,1.498,2.644,1.47,2.502,1.968,1.946,1.99,1.948,2.024,1.974,1.944,1.912,5.39,4,5.32,4.04,5.402,4.134,4.98,3.96,5.588,4.21,5.28,4.046,5.252,3.89,5.25,3.96,5.476,4.056,5.132,3.89,5.67,4.148,5.312,3.978,D
19/01/2025 14:00,Everton,Tottenham,0.2,1.4,0.2,1,9,11.6,2.4,3.6,4.6,6.4,0,0.2,4.62,3.772,4.79,3.51,4.954,3.764,4.784,3.684,5.186,3.858,4.864,3.692,1.922,1.962,1.946,1.976,1.952,1.978,1.902,1.92,4.806,4.16,4.83,3.856,5.1,4.38,4.74,4.114,5.288,4.428,4.966,4.156,1.962,1.956,1.952,1.954,1.992,1.974,1.932,1.91,3.97,4.36,3.95,4.416,4.044,4.538,3.8,4.286,4.128,4.63,3.962,4.414,3.92,4.546,3.87,4.53,3.956,4.63,3.77,4.44,4.054,4.81,3.916,4.564,H
19/01/2025 14:00,Man United,Brighton,1,1.2,0,0.2,16,14.2,4.8,5.2,6.6,4.6,0.2,0,3.15,2.762,3.446,2.776,3.44,2.85,3.47,2.748,3.804,2.914,3.456,2.786,1.9,1.97,1.914,1.976,1.938,1.996,1.894,1.946,3.014,3.02,3.098,2.95,3.246,3.052,3.048,2.884,3.308,3.22,3.12,2.97,1.982,1.962,1.974,1.96,2.008,1.984,1.954,1.924,4.65,3.856,4.64,3.93,4.68,3.952,4.46,3.83,4.834,4.092,4.606,3.922,4.5,3.8,4.45,3.74,4.612,3.92,4.3,3.74,4.688,3.982,4.49,3.822,A
19/01/2025 14:00,Nott'm Forest,Southampton,1.8,0.4,1.2,0.4,9.6,10.2,4.4,3,2.8,4,0,0,3.11,5.65,3.1,5.48,3.182,5.642,3.056,5.5,3.248,6.054,3.128,5.61,1.934,1.922,1.95,1.914,1.974,1.934,1.918,1.886,2.976,5.67,3.02,5.68,3.13,5.974,2.956,5.46,3.202,6.284,3.036,5.766,1.986,1.95,1.986,1.928,2.022,1.992,1.962,1.906,3.57,4.31,3.58,4.5,3.584,4.474,3.48,4.26,3.698,4.572,3.56,4.392,3.64,4.326,3.6,4.326,3.698,4.396,3.6,4.18,3.792,4.538,3.646,4.312,H
19/01/2025 16:30,Ipswich,Man City,0.8,2,0.4,0.8,6.8,16.2,2.8,6.2,2,5.6,0,0,7.18,1.542,7.48,1.552,8.278,1.556,7.05,1.562,8.556,1.586,7.654,1.55,1.948,1.914,1.944,1.926,1.964,1.95,1.91,1.9,7.69,1.524,7.42,1.524,9.148,1.548,7.36,1.53,9.518,1.572,8.112,1.528,1.918,1.976,1.92,1.982,1.966,2.014,1.894,1.942,5.08,5.03,5.13,5.1,5.226,5.278,4.81,4.76,5.368,5.334,5.082,5.07,5.04,5.31,5.09,5.37,5.344,5.474,4.98,5.1,5.43,5.61,5.164,5.368,A
20/01/2025 20:00,Chelsea,Wolves,0.8,1.4,0.6,0.8,17,10.4,5.8,4.8,6,3.4,0,0,1.582,4.42,1.598,4.37,1.596,4.51,1.59,4.284,1.648,4.786,1.592,4.47,1.93,1.94,1.946,1.94,1.974,1.97,1.906,1.904,1.586,4.522,1.618,4.476,1.618,4.792,1.608,4.47,1.65,5.006,1.606,4.622,1.964,1.954,1.974,1.964,1.988,1.99,1.932,1.934,4.44,4.16,4.5,4.18,4.64,4.236,4.37,3.98,4.768,4.352,4.544,4.158,4.6,4.006,4.51,4.08,4.614,4.22,4.36,3.94,4.824,4.28,4.562,4.098,H
25/01/2025 15:00,Bournemouth,Nott'm Forest,1.8,2,0.4,1.6,15.8,10.4,6.8,4.2,6,2.2,0,0,3.502,2.806,3.474,2.782,3.566,2.848,3.352,2.736,3.67,2.912,3.482,2.808,1.936,1.944,1.946,1.96,1.956,1.988,1.91,1.926,3.444,2.712,3.48,2.74,3.61,2.848,3.34,2.686,3.742,2.942,3.508,2.766,1.9,1.95,1.928,1.948,1.956,1.992,1.886,1.93,4.02,3.8,4,3.84,4.128,3.874,3.94,3.7,4.232,3.984,4.056,3.828,3.95,3.87,3.946,3.9,4.036,3.996,3.85,3.86,4.15,4.08,3.982,3.906,H
25/01/2025 15:00,Brighton,Everton,1.6,0.8,0.4,0.8,13,10.4,4.6,2.8,4.2,4.8,0,0,2.952,4.18,2.986,4.314,3.046,4.452,2.932,4.36,3.128,4.682,2.982,4.41,1.966,1.88,1.968,1.892,1.988,1.894,1.94,1.85,3.15,4.406,3.11,4.37,3.206,4.61,3.014,4.32,3.374,4.796,3.114,4.512,1.974,1.924,1.974,1.916,1.998,1.956,1.932,1.898,3.836,3.83,3.93,3.83,3.94,3.916,3.83,3.72,4.088,4.016,3.914,3.838,3.76,3.76,3.68,3.71,3.874,3.836,3.68,3.63,3.928,3.904,3.776,3.77,A
25/01/2025 15:00,Liverpool,Ipswich,2.6,0.8,0.8,0.4,24,6.4,8.2,3.2,10,2.4,0,0,1.362,7.73,1.382,8.18,1.37,8.892,1.378,7.65,1.398,9.406,1.368,8.276,1.972,1.938,1.996,1.93,2.016,1.956,1.954,1.898,1.382,8.14,1.384,8,1.39,9.928,1.38,7.91,1.422,10.17,1.382,8.718,2.022,1.876,2.018,1.894,2.058,1.942,1.984,1.864,6.47,5.38,6.72,5.43,6.978,5.524,6.36,5.05,7.114,5.676,6.594,5.364,6.37,5.26,6.64,5.34,6.52,5.596,6.4,5.18,7.17,5.722,6.546,5.398,H
25/01/2025 15:00,Southampton,Newcastle,0.8,2.2,0.4,1.4,11.2,15.6,3.6,5.2,4.6,6.6,0,0,5.85,1.938,5.68,1.932,5.826,1.942,5.6,1.914,6.234,1.976,5.774,1.93,1.926,1.912,1.92,1.908,1.938,1.94,1.888,1.88,6.12,1.838,6.18,1.834,6.644,1.868,6.06,1.844,6.9,1.916,6.302,1.852,1.984,1.994,1.986,2,1.998,2.026,1.93,1.968,4.31,4.16,4.46,4.22,4.446,4.364,4.22,4.1,4.572,4.456,4.372,4.26,4.436,4.2,4.486,4.246,4.596,4.362,4.34,4.15,4.662,4.45,4.452,4.262,A
25/01/2025 15:00,Wolves,Arsenal,1,1.8,0.4,1.2,10.6,13.6,4.8,4.6,4.4,6.6,0,0,5.18,1.456,5.43,1.46,5.406,1.468,5.16,1.468,5.936,1.498,5.392,1.462,1.924,1.966,1.926,1.968,1.954,1.98,1.888,1.926,5.296,1.466,5.246,1.496,5.67,1.488,5.28,1.492,6,1.528,5.462,1.488,1.928,2.014,1.942,2.03,1.976,2.06,1.914,1.978,4.63,5.37,4.61,5.4,4.658,5.448,4.28,5.02,4.77,5.622,4.548,5.328,4.326,5.206,4.45,5.19,4.568,5.426,4.28,5.066,4.664,5.62,4.444,5.256,A
25/01/2025 17:30,Man City,Chelsea,3,1.4,1.4,0.8,17.2,18.4,6.8,6.2,6.2,5.6,0,0,1.394,1.53,1.402,1.54,1.402,1.544,1.414,1.538,1.432,1.596,1.398,1.54,1.942,1.97,1.956,1.982,1.98,2.01,1.93,1.942,1.364,1.542,1.37,1.57,1.374,1.568,1.37,1.556,1.424,1.6,1.368,1.556,1.992,1.976,2.004,1.984,2.084,2,1.97,1.938,5.34,4.75,5.45,4.83,5.622,4.96,5.04,4.57,5.694,5.062,5.4,4.82,5.59,4.78,5.7,4.74,5.834,4.842,5.4,4.56,5.998,5.05,5.684,4.77,H
26/01/2025 14:00,Crystal Palace,Brentford,1.4,1.6,0.2,0.4,12.6,12.4,6.2,5.6,4.6,3,0,0,2.742,4.98,2.77,4.8,2.78,5.148,2.674,4.75,2.874,5.388,2.748,5.046,1.98,1.948,1.986,1.964,1.996,1.984,1.944,1.926,2.592,4.67,2.584,4.64,2.66,4.944,2.594,4.61,2.804,5.342,2.634,4.822,1.95,1.852,1.952,1.87,2.01,1.92,1.926,1.854,3.71,4.336,3.76,4.5,3.84,4.59,3.68,4.36,3.932,4.708,3.78,4.48,3.766,4.326,3.716,4.4,3.8,4.452,3.62,4.306,3.906,4.642,3.738,4.396,A
26/01/2025 14:00,Tottenham,Leicester,1.2,0.4,0.8,0.2,12,9.6,3.8,3,6.6,3.2,0.2,0,3.362,9.446,3.17,9.55,3.362,10.236,3.32,9.93,3.458,12.342,3.316,10.096,1.976,2.012,1.988,2.026,1.99,2.022,1.932,1.964,3.77,9.86,3.526,10.98,3.97,10.858,3.754,10.426,3.978,13.46,3.776,10.75,1.99,1.946,1.99,1.93,2.006,1.968,1.94,1.906,4.26,6.06,4.25,6.33,4.354,6.61,4.14,5.99,4.456,6.718,4.25,6.214,4.306,6.18,4.27,6.63,4.422,6.356,4.2,6.35,4.56,7.028,4.328,6.426,A
26/01/2025 16:30,Aston Villa,West Ham,1.4,1,0.2,0.4,11.2,10.2,3.4,1.8,6.2,1.6,0.2,0.2,3.256,4.46,3.18,4.58,3.148,4.682,3.036,4.434,3.306,4.896,3.144,4.622,1.976,1.89,1.976,1.918,1.996,1.932,1.942,1.882,3.096,4.9,2.978,5.18,3.108,5.386,2.988,5.02,3.248,5.718,3.074,5.166,1.934,1.932,1.944,1.938,1.96,1.962,1.9,1.9,4.08,4.33,4.19,4.35,4.256,4.48,4.08,4.18,4.35,4.554,4.174,4.34,3.99,4.47,4.08,4.46,4.186,4.598,3.99,4.26,4.266,4.712,4.08,4.48,D
26/01/2025 19:00,Fulham,Man United,2,1.2,0.2,0.2,15.6,13.4,4.8,3.6,3.2,4.8,0,0.2,2.806,3.21,2.84,3.49,2.894,3.49,2.804,3.51,3.028,3.852,2.862,3.504,1.96,1.9,1.96,1.91,1.98,1.934,1.928,1.886,2.736,3.104,2.806,3.188,2.99,3.338,2.814,3.138,3.064,3.396,2.872,3.21,1.988,2.014,1.994,2.004,2.014,2.038,1.97,1.978,3.93,4.61,3.98,4.6,4.096,4.66,3.94,4.42,4.184,4.792,4.008,4.572,3.97,4.44,3.88,4.36,3.946,4.542,3.85,4.22,4.102,4.618,3.91,4.42,A
1/02/2025 12:30,Nott'm Forest,Brighton,1.8,1.6,1.4,0.4,12,11.4,4.4,3.4,3.6,5,0,0,3.026,2.962,3.012,2.99,3.064,3.054,2.94,2.932,3.128,3.136,3.022,2.988,1.948,1.934,1.958,1.936,1.988,1.952,1.928,1.906,3.052,3.176,3.03,3.128,3.204,3.228,2.976,3.024,3.274,3.39,3.088,3.13,1.96,1.966,1.956,1.96,1.996,1.98,1.926,1.912,3.79,3.72,3.8,3.85,3.852,3.798,3.68,3.77,3.964,3.968,3.808,3.798,3.83,3.58,3.84,3.54,3.958,3.692,3.8,3.56,4.012,3.79,3.852,3.624,H
1/02/2025 15:00,Bournemouth,Liverpool,2.8,2.8,0.6,1.2,15.4,23.4,8,8,5.6,7.8,0,0,3.532,1.362,3.504,1.386,3.604,1.374,3.38,1.386,3.708,1.404,3.52,1.372,1.914,1.976,1.93,2.004,1.938,2.018,1.89,1.96,3.406,1.39,3.47,1.392,3.578,1.392,3.32,1.388,3.73,1.428,3.49,1.388,1.924,2.01,1.954,2.002,1.992,2.044,1.922,1.972,4,6.47,3.98,6.32,4.098,6.56,3.92,5.96,4.198,6.946,4.03,6.322,3.97,6.17,3.926,6.14,4.05,6.52,3.87,5.7,4.134,6.73,3.982,6.252,A
1/02/2025 15:00,Everton,Leicester,0.8,0.6,0.8,0,9.4,11.2,2.4,3.4,4,3.8,0,0,3.78,5.946,3.714,6.2,3.848,6.432,3.66,5.89,3.946,6.792,3.77,6.204,1.9,1.988,1.91,2.006,1.916,2.002,1.868,1.946,3.756,6.36,3.77,6.23,3.894,6.628,3.72,6.226,4.056,7.05,3.842,6.424,1.928,1.93,1.924,1.924,1.966,1.952,1.91,1.894,3.48,4.76,3.53,4.78,3.536,4.916,3.5,4.59,3.678,5.05,3.518,4.776,3.38,4.73,3.4,4.93,3.474,4.916,3.39,4.71,3.576,5.106,3.436,4.852,H
1/02/2025 15:00,Ipswich,Southampton,1,1,0.4,0.6,6.4,10,3.8,3.6,3,4.8,0,0,7.73,6.5,8.88,6.38,9.236,6.58,8.45,6.24,10.796,7.06,8.988,6.49,1.964,1.934,1.956,1.926,1.986,1.946,1.922,1.89,7.74,6.8,9,6.86,10.128,7.344,8.31,6.66,10.47,7.644,9.314,6.982,1.894,1.99,1.914,1.99,1.96,2.002,1.88,1.932,5.98,4.66,5.93,4.77,6.14,4.756,5.55,4.5,6.476,4.892,5.898,4.678,5.76,4.686,5.84,4.746,6.196,4.878,5.38,4.58,6.362,4.942,5.906,4.73,A
1/02/2025 15:00,Newcastle,Fulham,2.2,1.6,1.6,0.2,14.6,14.6,5.4,4,6.4,3.6,0,0,1.84,2.066,1.834,2.1,1.838,2.094,1.82,2.104,1.876,2.154,1.828,2.094,1.898,1.984,1.896,1.986,1.928,2.004,1.868,1.948,1.746,2.056,1.736,2.08,1.774,2.098,1.742,2.09,1.826,2.19,1.756,2.094,2.002,2.02,2.008,2.028,2.038,2.046,1.972,2.004,4.45,3.66,4.49,3.7,4.594,3.796,4.3,3.67,4.712,3.894,4.496,3.72,4.39,3.6,4.456,3.6,4.596,3.668,4.32,3.57,4.694,3.74,4.486,3.614,A
1/02/2025 17:30,Wolves,Aston Villa,0.6,1.6,0.4,0.4,11,13.2,4.8,4,3.8,5.8,0.2,0,5.8,2.812,6.04,2.74,5.988,2.72,5.74,2.63,6.638,2.862,6.002,2.722,1.904,1.97,1.906,1.97,1.934,2,1.87,1.938,5.58,2.626,5.48,2.532,5.968,2.624,5.54,2.556,6.342,2.748,5.766,2.608,1.922,1.954,1.938,1.958,1.998,1.982,1.916,1.92,4.79,4.186,4.82,4.276,4.858,4.344,4.46,4.16,4.97,4.466,4.738,4.27,4.366,4.18,4.5,4.28,4.596,4.392,4.36,4.16,4.716,4.47,4.496,4.272,H
2/02/2025 14:00,Man United,Crystal Palace,1.4,1.6,0.2,0.2,12,13.8,3,6.4,4,5,0,0,3.448,2.392,3.7,2.4,3.738,2.404,3.72,2.344,4.088,2.452,3.736,2.386,1.89,2,1.9,2.004,1.918,2.016,1.872,1.966,3.364,2.302,3.414,2.32,3.584,2.354,3.348,2.304,3.646,2.452,3.444,2.334,1.974,1.938,1.966,1.932,1.988,1.982,1.936,1.908,4.55,3.7,4.54,3.76,4.608,3.81,4.38,3.68,4.762,3.912,4.52,3.762,4.36,3.796,4.29,3.736,4.45,3.828,4.18,3.66,4.528,3.926,4.346,3.762,A
2/02/2025 14:00,Brentford,Tottenham,2,1.4,0.4,1,13.4,12.4,6.2,4.2,3.8,6.4,0,0,4.69,3.076,4.53,2.908,4.874,3.08,4.49,3.048,5.092,3.176,4.762,3.044,1.942,2.004,1.958,2.012,1.978,2.018,1.918,1.958,4.44,3.47,4.4,3.212,4.702,3.628,4.39,3.454,5.122,3.638,4.584,3.464,1.86,2,1.88,2,1.926,2.02,1.858,1.954,4.22,4.61,4.36,4.54,4.422,4.666,4.24,4.42,4.544,4.786,4.328,4.544,4.176,4.476,4.26,4.51,4.292,4.648,4.166,4.38,4.502,4.756,4.248,4.53,A
2/02/2025 16:30,Arsenal,Man City,1.8,3.4,1,1.4,12.8,15.4,4.2,7,6.6,5,0.2,0,1.518,1.538,1.52,1.528,1.532,1.54,1.522,1.544,1.562,1.574,1.522,1.536,1.968,1.958,1.974,1.974,1.984,1.996,1.932,1.948,1.558,1.574,1.586,1.56,1.584,1.58,1.582,1.56,1.62,1.63,1.58,1.568,2.028,2.006,2.042,2.022,2.074,2.106,1.988,1.986,4.47,5.04,4.65,5.15,4.662,5.294,4.42,4.84,4.782,5.392,4.584,5.114,4.306,5.23,4.29,5.4,4.406,5.512,4.166,5.18,4.614,5.68,4.314,5.362,H
3/02/2025 20:00,Chelsea,West Ham,1.4,1,0.8,0.4,18,9.8,5.4,2.2,5.8,1.8,0,0.2,1.894,5.17,1.922,5.3,1.922,5.438,1.888,5.104,1.972,5.652,1.904,5.348,1.934,1.902,1.944,1.93,1.976,1.944,1.912,1.896,1.792,5.7,1.846,6.02,1.846,6.304,1.818,5.76,1.91,6.722,1.832,6.012,1.918,1.898,1.948,1.912,1.978,1.938,1.904,1.872,4.6,4.496,4.67,4.476,4.782,4.648,4.42,4.34,4.886,4.734,4.65,4.506,4.47,4.72,4.53,4.71,4.632,4.852,4.38,4.5,4.778,4.952,4.546,4.726,H
12/02/2025 19:30,Everton,Liverpool,1.6,2.2,1.4,0.8,9.4,22.8,3.4,6.8,4,7.2,0,0,3.61,1.416,3.554,1.44,3.672,1.43,3.496,1.44,3.766,1.46,3.6,1.428,1.936,1.938,1.946,1.964,1.948,1.972,1.896,1.92,3.62,1.454,3.64,1.458,3.744,1.458,3.57,1.448,3.88,1.492,3.694,1.454,1.956,1.978,1.946,1.972,1.992,2.014,1.93,1.946,3.59,6.336,3.61,6.11,3.64,6.362,3.6,5.8,3.8,6.742,3.62,6.144,3.44,5.96,3.44,5.93,3.528,6.272,3.47,5.54,3.642,6.44,3.49,6.026,D
14/02/2025 20:00,Brighton,Chelsea,1.2,1.8,0.2,0.8,10.8,18.4,3.6,5,5.6,5.2,0,0,2.802,1.882,2.84,1.91,2.928,1.91,2.788,1.872,2.974,1.958,2.844,1.894,1.904,1.952,1.916,1.96,1.92,1.994,1.878,1.93,2.896,1.766,2.858,1.822,2.926,1.824,2.784,1.796,3.104,1.89,2.862,1.812,1.95,1.902,1.944,1.922,1.97,1.954,1.908,1.886,3.66,4.6,3.79,4.82,3.702,4.926,3.69,4.46,3.878,4.99,3.718,4.754,3.5,4.67,3.5,4.73,3.604,4.886,3.5,4.58,3.706,4.998,3.556,4.76,H
15/02/2025 12:30,Leicester,Arsenal,0.6,2.2,0,1,10.8,12.4,2.8,4.6,4.2,7,0,0.2,5.346,1.62,5.52,1.622,5.694,1.63,5.29,1.634,6.032,1.666,5.554,1.628,1.956,1.964,1.97,1.968,1.968,1.986,1.92,1.936,5.28,1.628,5.17,1.65,5.484,1.654,5.126,1.654,5.79,1.72,5.366,1.654,1.916,1.982,1.918,1.974,1.936,2.012,1.886,1.938,4.41,4.22,4.35,4.42,4.476,4.402,4.31,4.2,4.64,4.532,4.386,4.34,4.16,4.2,4.29,4.17,4.3,4.34,4.19,4.05,4.444,4.468,4.25,4.208,A
15/02/2025 15:00,Fulham,Nott'm Forest,1.6,2.8,0,1.8,15.4,12.6,3.6,4.8,4.8,3.6,0,0,2.556,2.942,2.55,2.942,2.568,2.98,2.504,2.87,2.694,3.044,2.556,2.944,1.972,1.964,1.974,1.978,1.99,2.01,1.938,1.946,2.556,3.002,2.54,2.98,2.626,3.14,2.55,2.92,2.73,3.21,2.6,3.036,2.016,1.934,2.02,1.93,2.044,1.972,1.998,1.904,3.74,3.85,3.78,3.86,3.906,3.902,3.75,3.74,3.99,4.03,3.818,3.868,3.7,3.87,3.7,3.9,3.732,4.034,3.67,3.86,3.83,4.074,3.704,3.914,H
15/02/2025 15:00,Man City,Newcastle,3.2,2,1.2,1.4,14,14.4,6.8,5.4,4.6,6.6,0,0,2.066,1.67,1.98,1.676,2.044,1.672,2.022,1.686,2.116,1.712,2.034,1.672,1.96,1.904,1.98,1.902,1.986,1.934,1.946,1.872,2.08,1.576,2.064,1.592,2.08,1.612,2.07,1.588,2.178,1.664,2.076,1.598,2.024,2.016,2.038,2.024,2.122,2.054,2,1.984,4.64,4.55,4.72,4.57,4.84,4.686,4.54,4.38,4.962,4.8,4.706,4.588,4.74,4.47,4.88,4.536,5.062,4.64,4.73,4.42,5.154,4.758,4.876,4.556,H
15/02/2025 15:00,Aston Villa,Ipswich,1.2,0.8,0.2,0.4,11.2,7.6,3.8,3.8,5,2.4,0,0,2.852,6.82,2.77,7.92,2.756,8.216,2.66,7.54,2.9,9.634,2.762,8.01,1.952,1.96,1.946,1.954,1.976,1.986,1.916,1.926,2.696,6.72,2.626,8.03,2.708,9,2.65,7.192,2.812,9.19,2.69,8.208,1.976,1.924,1.978,1.936,2.02,1.964,1.94,1.898,4.146,5.75,4.236,5.65,4.274,5.842,4.12,5.34,4.424,6.176,4.214,5.628,4.12,5.48,4.24,5.51,4.31,5.89,4.1,5.12,4.392,6.022,4.212,5.598,D
15/02/2025 15:00,West Ham,Brentford,1.2,1.8,0.6,0.2,11.2,16.4,3.2,6.6,1.8,5,0.2,0,5.37,3.81,5.35,3.7,5.476,3.902,5.204,3.71,5.752,4.084,5.456,3.85,1.932,1.932,1.954,1.946,1.962,1.966,1.914,1.908,6.2,3.722,6.42,3.696,6.644,3.896,6.26,3.69,7.092,4.108,6.404,3.81,1.918,1.926,1.926,1.934,1.948,1.95,1.882,1.91,4.446,4.05,4.576,4.19,4.764,4.212,4.34,4.12,4.818,4.41,4.572,4.162,4.87,4.11,4.91,4.18,5.062,4.234,4.66,4.1,5.112,4.398,4.906,4.18,A
15/02/2025 15:00,Southampton,Bournemouth,1.2,2.4,0.6,0.6,10.4,15,3.8,6.8,3.8,4.8,0,0,6.16,3.856,6.04,3.844,6.256,3.94,5.96,3.72,6.69,4.058,6.154,3.85,1.948,1.956,1.948,1.968,1.958,1.992,1.902,1.926,6.33,3.632,6.41,3.716,6.894,3.848,6.24,3.58,7.184,4.018,6.544,3.756,1.982,1.934,1.982,1.968,1.996,2.004,1.926,1.942,4.6,4.146,4.65,4.1,4.672,4.25,4.45,4.04,4.822,4.34,4.59,4.178,4.54,4.13,4.6,4.086,4.738,4.202,4.44,4.03,4.802,4.294,4.59,4.14,A
15/02/2025 17:30,Crystal Palace,Everton,1.6,2,0,1.6,12.2,9.6,5,4,3.4,3.8,0,0.2,2.838,4.16,2.8,3.255,2.842,4.18,2.744,3.976,2.89,4.366,2.806,4.13,1.962,1.932,1.954,1.938,1.978,1.948,1.926,1.898,2.952,4.02,2.936,3.3,3.042,4.278,2.924,3.97,3.146,4.41,2.976,4.172,1.938,1.918,1.936,1.916,1.96,1.962,1.902,1.904,3.62,3.74,3.62,3.5875,3.682,3.804,3.56,3.76,3.78,3.982,3.636,3.798,3.65,3.546,3.59,3.35,3.684,3.664,3.52,3.62,3.786,3.782,3.62,3.628,A
16/02/2025 14:00,Liverpool,Wolves,2.2,0.6,1,0.4,20.2,10.4,6.4,5.2,6.6,3.8,0.2,0.2,1.446,5.62,1.4775,5.8,1.462,5.76,1.468,5.5,1.492,6.388,1.458,5.762,1.934,1.934,1.95,1.934,1.958,1.962,1.91,1.9,1.472,5.32,1.48,5.18,1.476,5.712,1.464,5.26,1.508,6.032,1.474,5.484,1.988,1.894,1.982,1.91,2.012,1.968,1.95,1.878,5.986,4.51,6.1375,4.58,6.08,4.588,5.56,4.26,6.422,4.732,5.876,4.5,5.726,4.18,6.1,4.26,6.092,4.364,5.44,4.14,6.24,4.476,5.852,4.276,H
16/02/2025 16:30,Tottenham,Man United,1.4,1.4,0.8,0.2,12.4,13.4,4,3.4,6,5.8,0,0,3.396,3.298,3.208,3.58,3.376,3.59,3.324,3.58,3.494,3.944,3.342,3.604,2.008,1.89,2.004,1.894,2.024,1.92,1.962,1.874,3.84,3.174,3.546,3.214,3.994,3.398,3.76,3.158,4.004,3.454,3.8,3.254,2.016,1.978,2.022,1.97,2.04,1.994,1.968,1.936,4.39,4.55,4.36,4.52,4.46,4.57,4.3,4.34,4.652,4.718,4.384,4.494,4.41,4.38,4.41,4.31,4.562,4.476,4.3,4.2,4.692,4.552,4.448,4.366,H
