Average_goals_scored_last10,Average_HT_goals_scored_last10,Average_shots_last10,Average_shots_on_target_last10,Average_fouls_last10,Average_corners_last10,Average_yellow_cards_last10,Average_red_cards_last10,Average_goals_conceded_last10,Average_HT_goals_conceded_last10,Average_shots_conceded_last10,Average_shots_on_target_conceded_last10,Average_fouls_conceded_last10,Average_corners_conceded_last10,Average_yellow_cards_conceded_last10,Average_red_cards_conceded_last10,Average_B365Odds_last10,Average_B365Odds_Against_last10,Average_B365DrawOdds_last10,Average_BWOdds_last10,Average_BWOdds_against_last10,Average_BWDrawOdds_last10,Average_WHOdds_last10,Average_WHOdds_Against_last10
1.1,0.5,8.8,5.4,10.7,4.1,1.5,0.2,4.4430000000000005,3.85,4.217999999999999,3.665,4.196,3.4449999999999994,1.6,0.7,16.5,9.9,9.5,6.3,1.3,0.1,2.4050000000000002,2.352
0.8,0.3,9.6,4.1,12.4,4.3,2.4,0.1,4.34,3.56,4.070000000000001,3.435,4.1450000000000005,3.215,1.2,0.4,13.6,7.1,9.0,5.5,1.2,0.1,2.371,2.2830000000000004
1.1,0.7,13.4,7.5,10.7,7.0,2.0,0.1,3.0509999999999997,3.9549999999999996,2.8600000000000003,3.7849999999999993,2.902,3.563,0.5,0.3,12.1,6.3,11.5,4.5,2.1,0.0,4.3549999999999995,4.12
2.1,0.9,11.9,7.0,10.2,4.7,1.5,0.1,4.3100000000000005,3.835,3.9330000000000007,3.7299999999999995,3.84,3.4300000000000006,1.6,0.8,10.7,5.9,11.3,5.5,2.1,0.2,2.4399999999999995,2.347
1.8,1.2,12.5,6.4,8.8,5.3,1.4,0.1,1.8299999999999996,4.779999999999999,1.786,4.58,1.8339999999999996,4.069999999999999,1.2,0.3,10.8,5.2,10.6,4.1,1.6,0.0,7.6049999999999995,6.5
1.0,0.5,13.3,7.4,10.2,5.9,1.2,0.2,3.2359999999999998,3.7049999999999996,3.04,3.5200000000000005,3.181,3.1900000000000004,0.9,0.3,7.6,4.7,9.4,5.0,1.2,0.1,3.0580000000000003,2.902
,,,,,,,,,,,,,,,,,,,,,,,
1.9,0.8,12.4,7.3,10.0,5.1,1.6,0.1,4.7,3.925,4.333,3.8049999999999997,4.1,3.533,1.5,0.7,11.5,6.5,11.9,5.6,1.9,0.2,2.369,2.291
0.8,0.2,10.4,5.4,9.7,5.9,1.2,0.0,7.68,4.7780000000000005,6.415000000000001,4.5280000000000005,6.29,4.180000000000001,1.8,0.7,19.3,10.7,9.1,6.7,1.2,0.0,1.8559999999999999,1.7890000000000001
1.7,1.0,12.6,6.6,8.7,5.5,1.3,0.1,1.7799999999999998,4.94,1.741,4.745,1.7870000000000001,4.1530000000000005,0.7,0.2,9.4,4.5,11.1,4.1,2.0,0.0,8.254999999999999,6.975
1.2,0.7,9.3,5.1,10.8,4.9,1.7,0.2,4.115,3.6,3.9200000000000004,3.475,4.048,3.2399999999999998,1.7,0.8,12.0,7.4,10.8,7.0,1.6,0.1,2.591,2.468
1.0,0.6,8.7,5.2,11.2,4.4,1.7,0.2,4.298,3.8,4.078,3.6100000000000003,4.0729999999999995,3.3950000000000005,1.8,0.8,15.8,9.4,9.2,6.2,1.2,0.1,2.465,2.415
0.7,0.3,9.9,4.0,12.9,4.3,2.3,0.1,4.029999999999999,3.505,3.8,3.415,3.8550000000000004,3.22,1.2,0.5,13.5,7.1,9.3,5.4,1.4,0.1,2.596,2.4680000000000004
1.9,0.6,14.0,9.3,10.0,6.9,1.5,0.2,1.8539999999999999,4.555000000000001,1.775,4.355,1.834,3.9579999999999997,0.7,0.4,9.6,4.5,10.4,3.6,2.1,0.1,6.8100000000000005,6.035
1.1,0.3,8.1,4.6,10.3,4.6,2.6,0.1,4.856,3.9599999999999995,4.316999999999999,3.7950000000000004,4.635,3.503,1.5,0.3,12.9,6.8,10.5,6.3,2.0,0.0,2.658,2.565
1.1,0.5,13.3,6.5,9.5,4.3,1.7,0.1,4.106,3.7399999999999998,3.935,3.62,3.95,3.3630000000000004,1.6,1.1,12.0,7.2,11.1,6.9,2.0,0.2,2.413,2.3009999999999997
1.3,0.7,13.6,7.8,10.7,7.5,1.9,0.1,2.639,4.055,2.496,3.9099999999999993,2.562,3.653,0.4,0.2,11.3,5.9,11.6,4.8,2.0,0.0,5.185,4.7299999999999995
1.4,0.6,13.0,8.4,10.3,6.2,1.8,0.0,4.081,3.84,3.7339999999999995,3.66,3.8229999999999995,3.5100000000000002,1.6,0.6,10.7,5.8,11.0,3.5,2.0,0.2,2.739,2.6510000000000002
1.4,0.6,15.0,8.8,11.8,5.9,1.9,0.0,1.8059999999999998,4.5600000000000005,1.7579999999999998,4.345000000000001,1.825,4.037999999999999,0.7,0.1,10.1,5.1,9.2,6.0,2.0,0.1,7.253,6.785000000000001
1.1,0.7,13.5,7.3,10.2,5.5,1.5,0.2,3.286,3.7349999999999994,3.13,3.5700000000000003,3.246,3.225,1.3,0.6,8.0,4.7,10.5,5.3,1.3,0.1,2.923,2.812
1.9,0.9,13.6,7.8,11.1,5.1,1.8,0.0,2.5189999999999997,3.79,2.473,3.6049999999999995,2.541,3.325,1.5,0.7,9.6,5.1,8.9,4.8,1.8,0.0,3.935,3.557
0.9,0.3,11.4,5.5,12.2,6.3,1.7,0.1,3.5760000000000005,3.72,3.4810000000000003,3.53,3.373,3.34,2.0,0.7,10.1,6.6,9.2,7.1,1.3,0.0,2.916,2.886
1.2,0.4,13.5,7.3,10.7,6.1,1.7,0.2,4.239999999999999,3.7950000000000004,3.9450000000000003,3.568,4.075,3.4,1.3,0.8,14.2,7.5,10.7,5.3,1.9,0.3,2.5,2.456
0.8,0.2,10.1,5.0,9.4,4.2,1.3,0.0,4.238,3.8049999999999997,4.125,3.625,4.08,3.425,1.7,0.8,15.1,9.6,10.3,4.7,1.6,0.0,2.299,2.239
2.3,0.8,17.0,10.4,8.9,6.6,1.4,0.0,1.844,4.08,1.796,3.8480000000000003,1.8560000000000003,3.6,0.8,0.5,10.3,6.2,9.5,4.4,1.5,0.1,5.138,4.785
1.2,0.6,10.8,6.2,11.0,4.0,2.1,0.0,5.428,4.12,5.14,3.914999999999999,5.37,3.66,1.1,0.4,17.0,10.1,9.3,6.6,0.8,0.1,2.191,2.091
1.6,1.0,14.7,8.9,8.3,6.4,0.9,0.0,2.29,4.2250000000000005,2.1479999999999997,4.098,2.2560000000000002,3.6300000000000003,0.9,0.4,12.6,7.2,13.5,5.4,2.5,0.1,5.655,5.441
1.9,0.9,13.9,8.1,10.0,5.7,1.6,0.0,2.286,3.815,2.2479999999999998,3.625,2.311,3.335,1.4,0.6,9.0,5.0,9.4,4.7,1.9,0.0,4.315,3.8699999999999997
0.9,0.4,10.4,5.6,9.1,4.3,1.2,0.0,3.946,3.8050000000000006,3.8329999999999997,3.6049999999999995,3.8209999999999993,3.405,1.6,0.7,15.1,9.3,9.8,4.5,1.7,0.0,2.591,2.507
1.4,0.4,11.9,6.5,10.7,5.8,2.0,0.2,4.24,3.7950000000000004,3.995,3.5680000000000005,3.975,3.3900000000000006,1.2,0.7,14.4,8.0,10.6,6.0,1.8,0.3,2.4999999999999996,2.456
0.7,0.1,10.2,4.2,12.2,5.0,2.2,0.0,3.7459999999999996,3.495,3.5129999999999995,3.415,3.6050000000000004,3.2,1.1,0.5,12.3,6.2,9.0,5.0,1.2,0.0,2.875,2.7300000000000004
1.2,0.7,12.2,7.4,10.8,7.4,1.9,0.1,2.779,3.9850000000000003,2.641,3.854999999999999,2.7039999999999997,3.568,0.8,0.4,11.0,6.4,12.2,5.8,1.8,0.0,4.795,4.390000000000001
1.9,0.9,15.4,9.8,8.2,6.5,1.1,0.0,2.0810000000000004,4.41,1.9649999999999999,4.258,2.0469999999999997,3.7700000000000005,1.1,0.4,13.5,8.5,12.9,5.8,2.5,0.0,6.385,6.061
1.0,0.4,11.2,5.6,12.1,6.5,1.8,0.1,3.8259999999999996,3.7800000000000002,3.6710000000000003,3.59,3.6129999999999995,3.37,2.2,0.8,10.8,7.2,8.5,7.5,1.2,0.0,2.845,2.816
1.2,0.5,12.1,7.8,10.1,6.7,1.5,0.0,4.768000000000001,4.015,4.327,3.815,4.468,3.6,1.7,0.6,12.0,6.5,11.3,3.9,1.7,0.2,2.505,2.405
1.4,0.9,13.8,7.4,10.2,5.6,1.5,0.2,3.061,3.66,3.0300000000000002,3.5200000000000005,3.0460000000000003,3.21,1.3,0.7,8.0,4.7,11.0,5.4,1.4,0.1,2.946,2.8240000000000003
1.6,0.7,13.3,8.0,12.5,6.4,2.1,0.0,1.8409999999999997,4.47,1.796,4.25,1.8610000000000002,3.963,1.2,0.4,10.8,5.8,9.0,6.4,2.4,0.1,6.853,6.44
1.7,0.6,15.0,9.3,10.3,6.9,1.7,0.3,1.8940000000000001,4.4399999999999995,1.8170000000000002,4.255000000000001,1.8739999999999999,3.905,0.7,0.3,8.9,4.4,10.3,4.3,2.2,0.1,6.76,5.834999999999999
1.9,0.7,11.2,6.5,10.1,4.7,1.6,0.0,5.313000000000001,4.105,4.79,3.9599999999999995,4.73,3.653,1.5,0.8,13.2,7.4,11.5,6.5,1.7,0.1,2.3499999999999996,2.2760000000000002
0.5,0.1,8.5,3.9,9.7,5.7,1.2,0.1,7.2780000000000005,4.645,6.01,4.418,5.952,4.05,1.9,0.8,17.5,9.2,8.8,7.4,1.2,0.0,2.002,1.932
1.1,0.7,9.9,5.4,10.8,6.1,1.9,0.0,4.435,3.66,4.215000000000001,3.5450000000000004,4.318,3.2900000000000005,1.4,0.8,12.0,6.3,11.4,6.3,1.7,0.2,2.327,2.213
1.1,0.4,13.7,7.1,9.0,4.5,1.7,0.1,4.048,3.743,3.8859999999999992,3.5700000000000003,3.8900000000000006,3.3330000000000006,1.9,1.1,12.4,7.6,12.1,6.8,2.2,0.1,2.5529999999999995,2.4069999999999996
0.9,0.4,11.5,6.2,9.2,4.3,1.2,0.0,3.141,3.5549999999999997,2.9829999999999997,3.35,3.021,3.2399999999999998,1.5,0.5,14.0,8.2,9.7,4.3,1.8,0.0,2.77,2.702
1.9,1.1,12.6,7.0,9.1,6.3,0.7,0.0,1.593,4.898,1.5509999999999997,4.65,1.6130000000000002,4.088,0.4,0.1,9.1,4.5,11.1,3.5,1.9,0.0,8.23,7.07
1.9,0.7,18.7,11.2,8.8,7.9,1.6,0.0,1.989,4.25,1.875,4.063,1.971,3.78,1.2,0.6,10.0,6.5,9.4,4.8,1.6,0.0,5.513,5.135
0.8,0.6,9.5,5.1,10.8,5.0,1.6,0.2,4.095,3.69,3.8560000000000003,3.5550000000000006,3.9450000000000003,3.3199999999999994,1.1,0.5,13.6,7.5,9.7,5.9,1.5,0.1,2.355,2.297
1.3,0.6,12.1,6.9,11.0,4.4,2.0,0.0,4.518,3.8599999999999994,4.22,3.6900000000000004,4.455,3.46,1.1,0.3,16.1,9.4,9.6,6.1,1.0,0.1,2.3199999999999994,2.2110000000000003
1.0,0.2,10.2,5.2,11.0,4.9,1.7,0.2,4.545,3.8200000000000003,4.3,3.623,4.115,3.5100000000000002,1.2,0.8,14.7,8.5,10.8,7.0,1.3,0.1,2.395,2.3340000000000005
0.8,0.2,9.5,6.0,11.5,4.7,2.8,0.1,5.064,4.01,4.481999999999999,3.84,4.779999999999999,3.5230000000000006,1.3,0.4,13.0,7.0,10.7,7.0,1.7,0.0,2.518,2.426
1.8,0.8,15.1,9.0,10.5,7.2,1.5,0.0,2.34,3.6950000000000003,2.293,3.5149999999999997,2.356,3.29,1.3,0.6,8.6,4.7,9.5,4.4,2.0,0.1,3.97,3.65
1.7,0.7,10.4,5.3,12.4,4.5,2.5,0.0,4.973,3.9299999999999997,4.73,3.7400000000000007,4.725,3.503,1.6,0.7,14.7,8.5,10.5,7.5,1.6,0.0,2.285,2.209
1.5,0.6,14.1,8.1,12.7,6.1,2.0,0.0,1.7570000000000001,4.61,1.7129999999999999,4.415,1.7810000000000001,4.043,0.8,0.4,9.6,4.7,8.7,6.0,2.2,0.1,7.478,6.7700000000000005
1.9,0.9,15.1,9.1,9.2,6.3,1.2,0.0,1.9260000000000002,4.3100000000000005,1.831,4.143,1.9309999999999998,3.7199999999999998,1.2,0.4,11.8,7.5,13.0,5.6,1.9,0.0,6.42,6.031000000000001
1.4,0.5,12.8,8.1,9.8,6.8,1.5,0.0,4.648,3.974999999999999,4.207,3.7949999999999995,4.373,3.5700000000000003,1.8,0.8,10.8,5.6,11.9,3.3,1.6,0.2,2.67,2.545
1.4,0.6,12.6,6.9,11.7,6.7,1.7,0.0,3.8580000000000005,3.7700000000000005,3.6759999999999997,3.6350000000000002,3.6630000000000003,3.37,1.8,0.6,11.1,6.8,9.0,6.0,1.8,0.0,2.86,2.8259999999999996
1.7,1.0,14.9,8.2,10.6,6.0,1.6,0.0,4.316,3.9349999999999996,4.015,3.8699999999999997,3.9849999999999994,3.5,1.4,0.9,7.1,4.1,10.4,5.3,1.4,0.0,2.593,2.524
1.6,0.9,13.0,7.6,9.6,7.7,1.7,0.1,2.699,4.105,2.5690000000000004,3.9850000000000003,2.621,3.713,1.1,0.5,11.1,6.6,13.7,5.7,2.0,0.0,5.255,4.825
0.6,0.1,9.4,4.0,12.3,4.1,2.0,0.0,4.291,3.6049999999999995,3.9879999999999995,3.505,4.19,3.2600000000000002,1.4,0.5,11.9,6.6,8.7,5.4,1.0,0.0,2.809,2.6720000000000006
0.8,0.2,7.2,3.3,9.3,4.6,1.1,0.1,7.497999999999999,4.705,6.225,4.453,6.130000000000001,4.1,2.0,1.0,16.5,8.9,10.1,7.3,1.3,0.0,1.989,1.9349999999999998
1.8,0.4,15.0,8.8,9.5,7.8,1.5,0.2,1.8780000000000001,4.4799999999999995,1.8190000000000002,4.265000000000001,1.8530000000000002,3.925,0.8,0.3,8.8,4.1,10.4,4.1,2.1,0.0,7.139999999999999,6.154999999999999
1.5,0.5,13.5,8.1,10.8,7.2,1.5,0.0,3.6479999999999997,3.675,3.4570000000000007,3.535,3.5529999999999995,3.2900000000000005,1.8,0.9,11.2,5.7,11.5,3.4,1.4,0.2,2.7500000000000004,2.613
1.8,0.9,15.7,9.1,9.1,6.2,1.2,0.0,1.871,4.58,1.782,4.388,1.8760000000000001,3.9199999999999995,1.4,0.4,11.4,7.1,13.0,5.3,1.7,0.0,7.445,6.681
1.7,1.0,11.8,6.7,9.8,6.1,1.2,0.0,1.673,4.843,1.6119999999999997,4.66,1.6920000000000002,4.088,0.4,0.1,11.7,6.4,11.3,4.7,2.0,0.0,8.07,6.955
1.6,0.9,13.0,7.8,9.5,8.2,1.5,0.1,2.4040000000000004,4.0649999999999995,2.2849999999999997,3.9549999999999996,2.371,3.6580000000000004,1.1,0.5,11.5,7.1,14.0,5.9,2.0,0.0,5.4399999999999995,5.045
1.7,1.0,12.4,7.4,10.3,5.7,1.2,0.0,1.704,4.833,1.637,4.665,1.725,4.078,0.5,0.1,11.6,6.5,12.0,4.5,2.3,0.0,7.790000000000001,6.715000000000001
1.0,0.8,9.7,5.0,12.2,5.2,1.9,0.0,4.275,3.65,4.0649999999999995,3.54,4.175,3.2700000000000005,1.6,0.9,13.5,6.8,10.6,5.6,1.7,0.2,2.417,2.2920000000000003
1.1,0.5,12.5,7.2,9.6,6.0,1.5,0.0,4.678,3.9200000000000004,4.375,3.72,4.555000000000001,3.5200000000000005,1.7,0.5,15.8,9.3,9.7,6.0,0.9,0.1,2.368,2.273
2.4,1.0,16.5,10.0,9.3,7.8,1.2,0.0,2.072,4.315,1.956,4.125,2.0469999999999997,3.81,1.2,0.5,10.3,6.3,9.1,5.1,1.6,0.0,5.643,5.284999999999999
1.2,0.5,11.8,6.4,9.0,3.9,1.5,0.1,4.148000000000001,3.728,3.9860000000000007,3.56,4.04,3.29,1.6,0.9,13.6,8.2,11.6,7.2,2.0,0.1,2.419,2.2710000000000004
1.1,0.8,9.9,4.7,9.1,4.2,1.6,0.1,4.595000000000001,3.9299999999999997,4.162,3.7550000000000003,4.24,3.45,1.0,0.3,14.1,7.2,10.9,6.0,1.3,0.0,2.645,2.583
0.6,0.3,8.4,5.3,11.8,4.3,2.9,0.1,5.014,3.905,4.6,3.7550000000000003,4.654999999999999,3.4129999999999994,1.5,0.6,13.5,7.4,11.1,6.9,1.5,0.0,2.1839999999999997,2.108
1.7,0.9,15.5,9.0,12.1,6.6,1.9,0.1,1.7109999999999999,4.51,1.6629999999999998,4.3149999999999995,1.732,3.876,0.7,0.4,8.5,4.1,8.9,5.1,2.2,0.2,7.211000000000001,6.8549999999999995
1.3,0.9,10.4,4.9,8.6,4.4,1.4,0.1,4.59,3.9299999999999997,4.162,3.7699999999999996,4.255,3.44,1.0,0.3,13.8,7.2,11.0,6.0,1.1,0.0,2.6350000000000002,2.578
1.1,0.5,12.4,7.2,10.5,6.4,1.7,0.0,4.108,3.7,3.8850000000000002,3.5400000000000005,4.065,3.3300000000000005,2.0,0.6,15.7,9.5,9.9,5.2,0.9,0.1,2.4699999999999998,2.3680000000000003
1.2,0.8,10.8,6.1,11.7,5.1,1.7,0.0,3.4130000000000003,3.4799999999999995,3.245,3.3600000000000003,3.315,3.1300000000000003,1.4,0.9,13.0,6.5,11.0,5.4,2.0,0.2,2.6109999999999998,2.4720000000000004
1.4,0.5,12.6,7.4,10.9,6.3,1.3,0.0,3.9230000000000005,3.7550000000000003,3.772,3.6300000000000003,3.843,3.3549999999999995,2.1,1.1,12.0,6.4,11.1,3.8,1.3,0.1,2.665,2.533
1.4,0.8,13.0,7.7,10.1,7.6,1.4,0.1,2.295,4.01,2.218,3.905,2.289,3.585,1.0,0.5,10.6,6.9,14.4,5.2,2.3,0.0,5.37,4.965000000000001
1.9,0.4,16.3,9.8,9.2,8.1,1.1,0.2,2.19,4.255000000000001,2.138,4.025,2.1719999999999997,3.7199999999999998,1.1,0.8,9.3,4.8,11.3,4.6,2.1,0.1,6.100999999999999,5.351
1.5,0.8,10.5,5.5,12.7,5.2,2.7,0.0,5.098,4.01,4.82,3.8049999999999997,4.907,3.5229999999999997,1.7,0.8,16.9,9.3,8.8,7.9,1.5,0.0,2.19,2.136
1.6,0.9,14.3,8.1,11.1,6.2,1.6,0.0,5.76,4.2,5.11,4.135,5.165,3.7299999999999995,1.5,1.1,8.6,5.1,10.2,5.1,1.3,0.0,2.173,2.088
1.0,0.3,10.1,5.4,8.5,3.9,1.3,0.0,3.4829999999999997,3.6350000000000002,3.2880000000000003,3.46,3.336,3.3,1.4,0.4,14.2,7.8,9.8,5.2,1.4,0.0,2.714,2.625
1.0,0.4,10.5,5.7,9.2,3.5,1.4,0.0,5.459999999999999,4.058,5.176,3.8900000000000006,5.35,3.53,1.2,0.6,15.0,8.6,11.2,7.9,1.7,0.0,2.199,2.0700000000000003
2.6,1.2,16.9,9.7,10.1,6.8,1.5,0.0,2.3209999999999997,4.194999999999999,2.2009999999999996,4.058,2.276,3.69,1.3,0.5,10.4,6.7,9.7,5.0,1.6,0.0,5.284,5.014999999999999
2.1,1.2,12.9,8.4,9.5,5.7,1.0,0.0,1.592,5.053,1.535,4.890000000000001,1.6179999999999999,4.302999999999999,0.3,0.1,11.8,6.8,11.1,4.5,1.6,0.0,8.459999999999999,7.3950000000000005
0.6,0.1,8.7,3.9,11.1,4.5,1.6,0.0,4.524,3.725,4.423,3.5799999999999996,4.587999999999999,3.303,1.8,0.4,12.4,7.0,8.0,6.2,0.9,0.0,2.6359999999999997,2.516
1.5,0.8,12.4,7.4,11.8,5.9,1.6,0.0,3.168,3.6199999999999997,2.977,3.475,3.061,3.2350000000000003,1.5,0.4,10.4,5.8,8.8,5.2,1.9,0.0,2.8549999999999995,2.8
1.9,0.9,17.0,10.0,9.7,6.8,1.2,0.0,1.83,4.7299999999999995,1.7579999999999998,4.502999999999999,1.845,4.01,1.2,0.1,11.3,7.0,12.4,4.9,1.5,0.0,7.928,7.090999999999999
0.5,0.2,8.4,4.5,11.3,4.6,2.2,0.1,4.888,3.915,4.505,3.7649999999999997,4.550000000000001,3.418,1.4,0.7,12.9,7.1,10.2,6.9,1.2,0.0,2.249,2.171
1.5,0.6,18.1,11.1,9.3,8.6,0.9,0.0,2.1730000000000005,3.8949999999999996,2.122,3.745,2.205,3.393,1.1,0.6,7.2,4.1,10.5,3.7,1.9,0.1,4.74,4.36
1.2,0.3,11.4,5.7,11.6,4.7,1.8,0.1,4.195,3.85,3.967,3.6729999999999996,3.7900000000000005,3.5099999999999993,1.3,0.7,14.0,8.4,9.5,8.0,1.0,0.0,2.805,2.722
1.3,0.3,7.3,3.6,9.0,4.4,1.2,0.1,6.668000000000001,4.46,5.744999999999999,4.2,5.7,3.9129999999999994,2.0,1.1,16.0,9.2,10.4,7.1,1.5,0.0,2.0519999999999996,2.005
1.1,0.7,12.1,5.7,9.8,4.8,1.6,0.0,4.035,3.8200000000000003,3.7089999999999996,3.7299999999999995,3.7049999999999996,3.41,1.1,0.3,12.4,6.7,11.7,6.2,1.0,0.0,2.855,2.77
1.0,0.5,12.0,6.6,10.5,6.7,1.8,0.0,3.4379999999999997,3.525,3.2849999999999993,3.375,3.312,3.2400000000000007,1.9,0.6,12.8,7.5,10.5,4.9,1.1,0.0,2.6279999999999997,2.5640000000000005
0.7,0.2,9.0,5.0,11.0,4.1,2.2,0.0,5.088,3.965,4.77,3.79,4.775,3.468,1.7,0.8,12.6,7.2,10.1,7.3,1.2,0.1,2.2010000000000005,2.128
1.7,0.9,12.5,7.8,11.6,6.2,1.6,0.0,3.528,3.7299999999999995,3.3069999999999995,3.6,3.5509999999999997,3.325,2.0,0.4,10.7,6.0,8.9,5.0,1.8,0.0,2.769,2.7199999999999998
2.1,0.5,14.7,8.9,9.0,7.1,1.0,0.2,2.154,4.08,2.106,3.8950000000000005,2.136,3.62,1.4,1.0,9.9,5.8,11.6,4.9,2.2,0.1,5.461,5.061
1.2,0.3,11.8,6.1,11.2,5.2,1.6,0.1,4.885,4.07,4.5920000000000005,3.8880000000000003,4.5,3.6799999999999997,1.5,0.8,14.4,9.3,8.9,8.2,0.9,0.0,2.685,2.607
2.8,1.4,17.7,10.2,9.9,7.2,1.5,0.0,2.3209999999999997,4.165000000000001,2.2009999999999996,4.068,2.2809999999999997,3.6799999999999997,1.0,0.3,10.1,6.2,9.7,4.4,1.8,0.0,5.264,5.005
1.4,0.4,7.1,3.7,9.1,4.2,1.3,0.1,5.056,3.8850000000000002,4.625,3.725,4.7700000000000005,3.4830000000000005,1.9,1.0,15.4,8.7,10.9,6.8,1.9,0.0,2.185,2.14
1.7,0.9,15.1,8.9,13.1,6.7,2.0,0.2,1.6830000000000003,4.4,1.6439999999999997,4.220000000000001,1.706,3.786,0.9,0.4,9.4,4.9,8.8,4.3,2.0,0.1,6.970999999999999,6.65
0.8,0.3,10.1,5.3,9.2,3.0,1.4,0.0,5.5200000000000005,4.068,5.236,3.91,5.43,3.5400000000000005,1.2,0.8,15.6,9.1,10.4,7.9,1.5,0.0,2.16,2.0469999999999997
1.1,0.4,8.4,4.4,10.1,4.7,1.7,0.1,4.314,3.6950000000000003,4.203,3.59,4.3629999999999995,3.303,2.0,0.8,12.1,7.2,7.3,5.9,0.9,0.0,2.843,2.766
1.9,0.5,19.2,12.6,9.7,10.1,1.0,0.0,2.0330000000000004,3.755,1.9939999999999998,3.63,2.072,3.3330000000000006,0.8,0.6,6.9,4.2,11.1,3.6,1.9,0.1,4.5200000000000005,4.25
1.6,1.0,12.6,7.1,10.3,5.3,1.6,0.0,5.955,4.205,5.345000000000001,4.17,5.404999999999999,3.7600000000000002,1.7,1.1,10.0,6.1,9.8,5.7,1.1,0.1,2.117,2.0409999999999995
1.2,0.4,11.5,7.1,10.4,4.3,1.1,0.0,3.228,3.6949999999999994,3.05,3.585,3.136,3.35,1.1,0.2,13.9,7.5,11.5,5.7,1.6,0.0,3.114,2.99
1.1,0.5,9.0,4.6,13.7,4.3,2.8,0.0,5.273,4.005,4.995,3.8300000000000005,5.122,3.5430000000000006,2.1,0.8,17.7,10.1,8.4,8.1,1.2,0.0,2.0869999999999997,2.053
1.2,0.7,10.3,6.3,10.4,4.9,1.4,0.0,4.108,3.5799999999999996,4.0,3.4880000000000004,4.235,3.2300000000000004,1.4,0.8,16.2,9.0,12.5,5.9,2.2,0.1,2.3240000000000003,2.2199999999999998
1.7,0.8,14.8,8.7,12.8,7.4,2.2,0.2,1.6529999999999998,4.75,1.6149999999999998,4.595,1.673,4.003,0.9,0.4,9.0,4.5,9.3,4.0,2.1,0.1,8.120999999999999,7.3
2.1,0.5,14.7,9.1,8.5,6.9,1.0,0.2,2.0020000000000002,4.095000000000001,1.9759999999999998,3.9449999999999994,2.011,3.6199999999999997,1.2,0.8,10.1,5.8,11.3,4.9,2.0,0.1,5.706,5.281000000000001
2.6,1.3,19.3,10.9,9.3,8.4,1.4,0.0,2.319,4.130000000000001,2.2250000000000005,3.998,2.285,3.6700000000000004,1.1,0.4,8.5,5.4,9.5,4.4,2.0,0.0,5.404,5.14
1.9,1.1,13.1,8.4,11.4,5.3,1.9,0.0,4.48,3.9899999999999998,4.072,3.8899999999999997,4.553,3.525,2.2,0.5,11.1,6.3,9.6,4.4,2.2,0.0,2.5509999999999997,2.5420000000000003
0.9,0.5,12.1,5.9,9.0,4.7,1.5,0.0,4.355,3.8899999999999997,4.023999999999999,3.7800000000000002,4.095000000000001,3.45,1.3,0.4,13.4,7.3,12.1,6.3,1.0,0.0,2.768,2.692
1.0,0.5,11.6,6.4,10.5,6.8,1.7,0.1,3.3260000000000005,3.525,3.21,3.3649999999999998,3.2520000000000002,3.2399999999999998,2.1,0.6,13.3,8.1,10.1,5.0,1.0,0.1,2.663,2.609
0.4,0.1,10.4,5.4,9.8,4.0,1.4,0.0,5.415000000000001,4.0280000000000005,5.146,3.8949999999999996,5.335,3.5200000000000005,1.3,0.7,16.2,9.3,9.7,8.7,1.5,0.0,2.16,2.0620000000000003
0.8,0.3,10.4,5.5,10.2,4.7,1.8,0.0,4.7379999999999995,3.81,4.534999999999999,3.6950000000000003,4.505,3.415,1.6,0.9,13.0,7.4,10.7,7.2,1.1,0.1,2.121,2.05
1.2,0.3,5.8,3.0,10.4,3.5,1.5,0.1,6.0009999999999994,4.1850000000000005,5.305000000000001,4.04,6.12,3.6730000000000005,1.5,0.7,14.5,8.2,12.2,7.4,1.8,0.0,2.0889999999999995,2.054
1.4,0.4,12.2,6.5,11.1,5.7,1.4,0.1,4.255999999999999,3.94,4.037000000000001,3.815,4.0,3.6099999999999994,1.5,0.7,13.8,8.2,8.5,8.9,0.9,0.0,2.8449999999999998,2.762
1.5,0.2,20.1,13.5,9.3,10.5,1.0,0.0,1.9120000000000001,3.8200000000000003,1.8679999999999999,3.7299999999999995,1.9460000000000002,3.403,0.5,0.5,5.9,3.2,10.5,3.1,2.2,0.1,4.985,4.734999999999999
1.4,0.8,11.8,6.5,10.7,5.7,1.1,0.0,6.07,4.1850000000000005,5.4,4.1850000000000005,5.53,3.7700000000000005,1.3,1.0,10.4,6.1,10.0,5.5,1.4,0.1,2.007,1.964
2.7,1.2,17.6,10.5,10.0,7.0,1.4,0.0,1.6620000000000004,4.625,1.6300000000000001,4.4399999999999995,1.686,4.0200000000000005,1.1,0.2,10.2,6.0,10.7,4.7,1.1,0.0,7.670999999999999,6.915000000000001
1.3,0.6,12.8,7.4,10.0,7.6,1.0,0.1,2.322,3.835,2.27,3.7050000000000005,2.3099999999999996,3.5450000000000004,1.2,0.7,10.2,6.7,13.9,4.2,2.3,0.1,4.583,4.51
1.3,0.7,9.1,4.8,13.7,4.0,2.6,0.0,5.173,4.029999999999999,5.07,3.8299999999999996,5.172,3.585,2.7,0.9,18.3,11.0,7.3,7.9,1.2,0.0,2.0789999999999997,2.048
