date,team,home_away,GoalsScored,HTGoalsScored,Shots,ShotsOnTarget,Fouls,Corners,YellowCards,RedCards,B365Odds,B365DrawOdds,BWOdds,BWDrawOdds,WHOdds,WHDrawOdds,FullTimeResult,GoalsConceded,HTGoalsConceded,shotsConceded,shotsOnTargetConceded,foulsConceded,cornersConceded,yellowCardsConceded,redCardsConceded,B365OddsAgainst,BWOddsAgainst,WHOddsAgainst
2020-07-06 20:00:00,Everton,A,0.0,0.0,11.0,3.0,18.0,6.0,2.0,0.0,3.4,3.5,3.5,3.6,3.4,3.6,H,1.0,1.0,12.0,2.0,14.0,5.0,3.0,0.0,2.1,2.05,2.1
2020-07-05 19:00:00,Man City,A,0.0,0.0,26.0,6.0,7.0,13.0,2.0,0.0,1.3,6.0,1.33,5.5,1.3,5.5,H,1.0,1.0,8.0,4.0,6.0,2.0,1.0,0.0,8.5,8.5,10.0
2020-07-05 16:30:00,Aston Villa,A,0.0,0.0,9.0,3.0,8.0,5.0,1.0,0.0,8.5,5.5,8.25,5.5,9.0,5.5,H,2.0,0.0,6.0,4.0,18.0,7.0,1.0,0.0,1.33,1.34,1.32
2020-07-05 14:15:00,West Ham,A,2.0,1.0,17.0,7.0,11.0,4.0,0.0,0.0,2.75,3.3,2.75,3.25,2.7,3.3,D,2.0,1.0,11.0,4.0,9.0,6.0,0.0,0.0,2.6,2.65,2.62
2020-07-05 12:00:00,Sheffield United,A,1.0,0.0,10.0,3.0,14.0,9.0,0.0,0.0,2.7,3.0,2.75,2.95,2.7,3.0,D,1.0,1.0,9.0,4.0,8.0,3.0,0.0,0.0,2.9,2.9,2.9
2020-07-04 20:00:00,Watford,A,0.0,0.0,7.0,3.0,12.0,3.0,2.0,0.0,8.0,4.75,8.0,4.5,9.0,4.6,H,3.0,2.0,21.0,9.0,9.0,5.0,0.0,0.0,1.4,1.42,1.38
2020-07-04 17:30:00,Arsenal,A,2.0,1.0,8.0,5.0,11.0,5.0,4.0,0.0,3.25,3.4,3.4,3.25,3.3,3.3,A,0.0,0.0,10.0,1.0,6.0,3.0,2.0,0.0,2.25,2.25,2.25
2020-07-04 15:00:00,Bournemouth,A,2.0,1.0,7.0,3.0,12.0,3.0,1.0,0.0,17.0,7.5,18.0,7.0,19.0,7.5,H,5.0,3.0,19.0,10.0,13.0,8.0,0.0,0.0,1.16,1.17,1.15
2020-07-04 15:00:00,Crystal Palace,A,0.0,0.0,7.0,1.0,8.0,7.0,1.0,0.0,5.75,3.6,6.0,3.6,6.0,3.6,H,3.0,0.0,15.0,4.0,18.0,3.0,2.0,0.0,1.66,1.65,1.65
2020-07-04 12:30:00,Brighton,A,1.0,1.0,8.0,2.0,13.0,2.0,2.0,0.0,2.2,3.4,2.25,3.3,2.2,3.3,A,0.0,0.0,12.0,1.0,11.0,0.0,2.0,0.0,3.3,3.3,3.4
2020-07-02 20:15:00,Liverpool,A,0.0,0.0,11.0,3.0,7.0,3.0,2.0,0.0,3.3,3.9,3.3,3.8,3.3,3.8,H,4.0,3.0,14.0,6.0,8.0,3.0,2.0,0.0,2.05,2.05,2.05
2020-07-02 18:00:00,Tottenham,A,1.0,0.0,9.0,2.0,13.0,6.0,0.0,0.0,1.95,3.4,1.95,3.4,1.95,3.4,H,3.0,1.0,7.0,5.0,13.0,1.0,2.0,0.0,4.2,4.2,4.2
2020-07-01 20:15:00,Chelsea,A,2.0,1.0,17.0,6.0,9.0,3.0,1.0,0.0,1.57,4.33,1.62,4.2,1.57,4.2,H,3.0,1.0,10.0,4.0,10.0,2.0,2.0,0.0,5.5,5.25,5.8
2020-07-01 18:00:00,Norwich,A,0.0,0.0,8.0,2.0,10.0,2.0,4.0,0.0,7.0,4.75,6.5,4.75,8.0,4.6,H,4.0,2.0,13.0,8.0,10.0,6.0,1.0,0.0,1.44,1.45,1.42
2020-07-01 18:00:00,Leicester,A,1.0,0.0,15.0,3.0,10.0,5.0,1.0,0.0,2.9,3.3,2.85,3.3,2.88,3.25,H,2.0,2.0,7.0,2.0,13.0,3.0,1.0,0.0,2.5,2.5,2.55
2020-07-01 18:00:00,Newcastle,A,4.0,2.0,12.0,7.0,10.0,3.0,0.0,0.0,3.2,3.1,3.2,3.25,3.2,3.2,A,1.0,0.0,12.0,1.0,11.0,6.0,2.0,0.0,2.4,2.3,2.38
2020-06-30 20:15:00,Man United,A,3.0,2.0,12.0,6.0,9.0,5.0,1.0,0.0,1.61,3.8,1.62,3.8,1.57,3.9,A,0.0,0.0,8.0,2.0,10.0,4.0,0.0,0.0,6.0,6.0,6.5
2020-06-29 20:00:00,Burnley,A,1.0,0.0,8.0,4.0,13.0,1.0,1.0,0.0,3.4,3.2,3.4,3.2,3.3,3.2,A,0.0,0.0,17.0,4.0,12.0,9.0,1.0,0.0,2.25,2.25,2.3
2020-06-28 16:30:00,Southampton,A,3.0,1.0,11.0,7.0,9.0,3.0,0.0,0.0,2.87,3.3,2.9,3.3,2.9,3.3,A,1.0,0.0,8.0,0.0,18.0,5.0,3.0,0.0,2.5,2.5,2.45
2020-06-27 12:30:00,Wolves,A,1.0,0.0,9.0,2.0,16.0,2.0,1.0,0.0,1.75,3.7,1.78,3.6,1.75,3.7,A,0.0,0.0,11.0,1.0,16.0,2.0,1.0,0.0,4.6,4.75,4.8
2020-06-25 20:15:00,Man City,A,1.0,0.0,11.0,2.0,3.0,7.0,1.0,1.0,1.8,4.0,1.8,4.0,1.78,4.0,H,2.0,1.0,15.0,10.0,13.0,5.0,1.0,0.0,4.0,4.1,4.2
2020-06-25 18:00:00,Arsenal,A,2.0,1.0,10.0,5.0,14.0,6.0,2.0,0.0,2.62,3.5,2.65,3.4,2.62,3.5,A,0.0,0.0,12.0,3.0,10.0,4.0,0.0,1.0,2.6,2.65,2.6
2020-06-25 18:00:00,Watford,A,0.0,0.0,10.0,4.0,15.0,7.0,0.0,0.0,2.45,3.25,2.5,3.2,2.45,3.2,H,1.0,0.0,9.0,5.0,13.0,1.0,1.0,0.0,3.0,2.95,3.0
2020-06-24 20:15:00,Crystal Palace,A,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,13.0,6.5,14.0,6.25,15.0,6.0,H,4.0,2.0,21.0,7.0,7.0,6.0,0.0,0.0,1.22,1.22,1.22
2020-06-24 18:00:00,Bournemouth,A,0.0,0.0,4.0,0.0,11.0,4.0,3.0,0.0,6.0,4.0,6.0,4.1,6.5,4.0,H,1.0,0.0,10.0,2.0,11.0,6.0,3.0,0.0,1.55,1.57,1.55
2020-06-24 18:00:00,Everton,A,1.0,0.0,12.0,5.0,13.0,5.0,1.0,0.0,1.9,3.6,1.95,3.7,1.91,3.6,A,0.0,0.0,9.0,1.0,8.0,6.0,0.0,0.0,3.9,3.75,4.0
2020-06-24 18:00:00,Aston Villa,A,1.0,0.0,14.0,2.0,13.0,9.0,2.0,0.0,3.2,3.3,3.25,3.3,3.2,3.3,D,1.0,0.0,13.0,3.0,15.0,6.0,2.0,0.0,2.3,2.3,2.3
2020-06-24 18:00:00,Sheffield United,A,0.0,0.0,4.0,1.0,6.0,5.0,0.0,0.0,8.5,4.5,8.0,4.5,9.0,4.2,H,3.0,2.0,15.0,6.0,10.0,10.0,1.0,0.0,1.4,1.42,1.42
2020-06-23 20:15:00,West Ham,A,0.0,0.0,10.0,2.0,7.0,4.0,2.0,0.0,5.0,4.0,5.0,4.1,5.25,3.9,H,2.0,0.0,15.0,4.0,12.0,9.0,2.0,0.0,1.66,1.65,1.65
2020-06-23 18:00:00,Brighton,A,0.0,0.0,10.0,2.0,13.0,7.0,2.0,0.0,5.75,4.0,5.25,3.9,5.8,3.9,D,0.0,0.0,11.0,2.0,10.0,6.0,2.0,0.0,1.6,1.65,1.62
2020-06-22 20:00:00,Burnley,A,0.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,15.0,9.0,15.0,9.0,23.0,9.0,H,5.0,3.0,19.0,7.0,8.0,3.0,1.0,0.0,1.12,1.15,1.11
2020-06-21 19:00:00,Liverpool,A,0.0,0.0,10.0,3.0,12.0,6.0,2.0,0.0,1.55,4.2,1.57,4.25,1.57,4.2,D,0.0,0.0,9.0,3.0,15.0,1.0,2.0,0.0,6.0,5.5,5.8
2020-06-21 16:15:00,Chelsea,A,2.0,0.0,19.0,5.0,17.0,10.0,1.0,0.0,1.5,4.5,1.57,4.1,1.5,4.6,A,1.0,1.0,8.0,4.0,9.0,2.0,2.0,0.0,6.0,5.75,6.0
2020-06-21 14:00:00,Sheffield United,A,0.0,0.0,7.0,1.0,10.0,4.0,0.0,1.0,2.37,3.1,2.3,3.2,2.35,3.1,H,3.0,0.0,12.0,8.0,9.0,2.0,2.0,0.0,3.3,3.3,3.3
2020-06-20 19:45:00,Crystal Palace,A,2.0,2.0,7.0,2.0,15.0,4.0,2.0,0.0,3.0,3.2,2.95,3.3,3.0,3.2,A,0.0,0.0,12.0,1.0,13.0,11.0,3.0,0.0,2.45,2.45,2.5
2020-06-20 17:30:00,Wolves,A,2.0,0.0,10.0,6.0,7.0,7.0,1.0,0.0,2.1,3.4,2.1,3.4,2.15,3.3,A,0.0,0.0,7.0,2.0,8.0,5.0,1.0,0.0,3.6,3.6,3.6
2020-06-20 15:00:00,Arsenal,A,1.0,0.0,13.0,6.0,8.0,7.0,1.0,0.0,2.37,3.25,2.15,3.4,2.4,3.3,H,2.0,0.0,9.0,5.0,13.0,10.0,2.0,0.0,3.1,3.4,3.0
2020-06-20 12:30:00,Leicester,A,1.0,0.0,15.0,2.0,12.0,7.0,1.0,0.0,2.05,3.5,2.15,3.6,2.05,3.5,D,1.0,0.0,8.0,4.0,15.0,2.0,0.0,0.0,3.6,3.3,3.6
2020-06-19 20:15:00,Man United,A,1.0,0.0,12.0,6.0,18.0,6.0,1.0,0.0,2.37,3.4,2.4,3.4,2.38,3.4,D,1.0,1.0,10.0,3.0,17.0,7.0,0.0,0.0,3.0,2.95,3.0
2020-06-19 18:00:00,Southampton,A,3.0,0.0,22.0,9.0,15.0,7.0,1.0,0.0,2.45,3.5,2.2,3.5,2.5,3.4,A,0.0,0.0,9.0,1.0,9.0,9.0,1.0,0.0,2.8,3.2,2.8
2020-06-17 20:15:00,Arsenal,A,0.0,0.0,3.0,0.0,7.0,2.0,1.0,1.0,7.5,5.25,8.25,5.25,8.5,5.5,H,3.0,1.0,20.0,12.0,9.0,5.0,1.0,0.0,1.36,1.34,1.33
2020-06-17 18:00:00,Sheffield United,A,0.0,0.0,5.0,1.0,14.0,4.0,1.0,0.0,2.25,3.4,2.2,3.4,2.25,3.3,D,0.0,0.0,14.0,6.0,11.0,12.0,1.0,0.0,3.2,3.2,3.3
2020-03-09 20:00:00,Aston Villa,A,0.0,0.0,4.0,1.0,12.0,0.0,1.0,0.0,8.0,5.25,8.5,5.0,8.0,5.0,H,4.0,1.0,15.0,7.0,15.0,9.0,2.0,0.0,1.36,1.36,1.38
2020-03-08 16:30:00,Man City,A,0.0,0.0,7.0,2.0,9.0,11.0,4.0,0.0,1.6,4.33,1.62,4.25,1.63,4.2,H,2.0,1.0,12.0,6.0,11.0,2.0,2.0,0.0,5.0,5.0,5.0
2020-03-08 14:00:00,Everton,A,0.0,0.0,3.0,1.0,10.0,1.0,2.0,0.0,4.2,3.9,4.4,3.6,4.2,3.7,H,4.0,2.0,17.0,11.0,8.0,6.0,1.0,0.0,1.8,1.83,1.85
2020-03-07 17:30:00,Tottenham,A,1.0,0.0,13.0,2.0,11.0,5.0,4.0,0.0,2.62,3.3,2.7,3.25,2.7,3.25,D,1.0,1.0,21.0,8.0,16.0,3.0,5.0,0.0,2.7,2.7,2.7
2020-03-07 15:00:00,Watford,A,0.0,0.0,10.0,4.0,19.0,8.0,4.0,0.0,2.9,3.2,2.85,3.2,3.0,3.1,H,1.0,1.0,10.0,3.0,12.0,8.0,4.0,0.0,2.55,2.6,2.55
2020-03-07 15:00:00,West Ham,A,0.0,0.0,14.0,6.0,9.0,7.0,2.0,0.0,5.5,4.4,6.0,4.33,5.8,4.33,H,1.0,0.0,9.0,2.0,11.0,6.0,1.0,0.0,1.57,1.53,1.55
2020-03-07 15:00:00,Newcastle,A,1.0,0.0,14.0,7.0,15.0,8.0,3.0,0.0,5.25,4.1,5.25,3.9,5.25,3.8,A,0.0,0.0,6.0,3.0,14.0,5.0,0.0,1.0,1.61,1.65,1.67
2020-03-07 15:00:00,Norwich,A,0.0,0.0,12.0,5.0,8.0,5.0,0.0,0.0,5.75,3.75,5.75,3.7,5.8,3.7,H,1.0,1.0,10.0,4.0,12.0,10.0,0.0,0.0,1.65,1.65,1.65
2020-03-07 15:00:00,Brighton,A,0.0,0.0,7.0,1.0,7.0,0.0,3.0,0.0,5.75,3.9,5.25,3.9,5.5,3.9,D,0.0,0.0,11.0,1.0,4.0,2.0,1.0,0.0,1.61,1.65,1.63
2020-03-07 12:30:00,Bournemouth,A,1.0,1.0,6.0,4.0,12.0,4.0,1.0,0.0,13.0,6.5,12.5,6.0,12.0,6.0,H,2.0,2.0,14.0,6.0,10.0,9.0,0.0,0.0,1.22,1.25,1.25
2020-03-01 14:00:00,Wolves,A,3.0,1.0,14.0,4.0,14.0,5.0,2.0,0.0,3.0,3.2,3.2,3.25,3.1,3.1,A,2.0,2.0,13.0,5.0,12.0,4.0,3.0,0.0,2.45,2.35,2.45
2020-03-01 14:00:00,Man United,A,1.0,1.0,14.0,5.0,11.0,8.0,4.0,0.0,2.9,3.25,2.8,3.4,2.8,3.3,D,1.0,1.0,16.0,5.0,11.0,13.0,3.0,0.0,2.5,2.5,2.55
2020-02-29 17:30:00,Liverpool,A,0.0,0.0,7.0,1.0,8.0,5.0,0.0,0.0,1.4,4.75,1.4,5.0,1.42,4.8,H,3.0,0.0,14.0,5.0,4.0,3.0,0.0,0.0,8.0,7.5,7.5
2020-02-29 15:00:00,Southampton,A,1.0,1.0,10.0,2.0,11.0,9.0,1.0,0.0,2.5,3.6,2.55,3.6,2.55,3.5,H,3.0,2.0,14.0,7.0,8.0,4.0,1.0,0.0,2.65,2.65,2.7
2020-02-29 15:00:00,Burnley,A,0.0,0.0,8.0,1.0,9.0,7.0,3.0,0.0,2.9,3.1,3.0,3.1,2.88,3.1,D,0.0,0.0,21.0,4.0,11.0,11.0,4.0,0.0,2.62,2.55,2.62
2020-02-29 15:00:00,Chelsea,A,2.0,1.0,23.0,6.0,5.0,14.0,2.0,0.0,1.72,3.8,1.72,3.9,1.78,3.7,D,2.0,0.0,9.0,5.0,8.0,4.0,2.0,0.0,4.75,4.75,4.6
2020-02-29 12:30:00,Crystal Palace,A,1.0,0.0,12.0,3.0,9.0,7.0,1.0,0.0,3.9,3.25,4.0,3.2,3.9,3.25,A,0.0,0.0,24.0,8.0,8.0,8.0,1.0,0.0,2.05,2.05,2.05
2020-02-28 20:00:00,Leicester,A,0.0,0.0,19.0,4.0,16.0,7.0,2.0,0.0,1.72,4.1,1.72,4.1,1.7,4.0,H,1.0,0.0,11.0,6.0,13.0,6.0,1.0,0.0,4.33,4.6,4.75
2020-02-24 20:00:00,West Ham,A,2.0,1.0,7.0,4.0,10.0,8.0,3.0,0.0,15.0,8.0,16.0,7.5,17.0,7.5,H,3.0,1.0,25.0,7.0,4.0,16.0,0.0,0.0,1.16,1.17,1.17
2020-02-23 16:30:00,Everton,A,2.0,2.0,17.0,5.0,12.0,3.0,4.0,0.0,3.7,3.6,3.7,3.6,3.6,3.5,H,3.0,2.0,9.0,4.0,12.0,6.0,0.0,0.0,2.0,2.0,2.05
2020-02-23 14:00:00,Watford,A,0.0,0.0,7.0,2.0,15.0,5.0,1.0,0.0,6.0,3.9,6.0,4.0,6.0,3.9,H,3.0,1.0,21.0,9.0,6.0,3.0,0.0,0.0,1.6,1.57,1.6
2020-02-23 14:00:00,Norwich,A,0.0,0.0,6.0,4.0,6.0,1.0,3.0,0.0,7.0,4.2,6.0,4.33,6.5,4.2,H,3.0,2.0,19.0,6.0,11.0,4.0,2.0,0.0,1.5,1.53,1.52
2020-02-22 17:30:00,Man City,A,1.0,0.0,18.0,7.0,10.0,7.0,0.0,0.0,1.7,4.2,1.7,4.2,1.73,4.0,A,0.0,0.0,10.0,3.0,14.0,3.0,0.0,0.0,4.5,4.5,4.5
2020-02-22 15:00:00,Aston Villa,A,0.0,0.0,4.0,1.0,17.0,6.0,4.0,0.0,5.0,4.33,5.25,4.1,5.25,4.2,H,2.0,1.0,28.0,9.0,13.0,9.0,1.0,0.0,1.61,1.62,1.62
2020-02-22 15:00:00,Brighton,A,1.0,1.0,8.0,2.0,6.0,2.0,2.0,0.0,4.2,3.4,4.25,3.4,4.33,3.25,D,1.0,1.0,14.0,3.0,3.0,12.0,0.0,0.0,1.95,1.91,1.95
2020-02-22 15:00:00,Newcastle,A,0.0,0.0,8.0,2.0,11.0,5.0,6.0,1.0,4.2,3.4,4.4,3.3,4.33,3.3,H,1.0,1.0,18.0,9.0,15.0,7.0,2.0,0.0,1.95,1.91,1.95
2020-02-22 15:00:00,Bournemouth,A,0.0,0.0,12.0,4.0,9.0,3.0,3.0,0.0,3.7,3.3,3.6,3.25,3.7,3.25,H,3.0,0.0,16.0,10.0,9.0,7.0,4.0,0.0,2.1,2.15,2.1
2020-02-22 12:30:00,Tottenham,A,1.0,0.0,5.0,3.0,14.0,5.0,2.0,0.0,4.5,4.0,4.6,4.0,4.75,3.9,H,2.0,1.0,17.0,7.0,14.0,3.0,1.0,0.0,1.72,1.72,1.73
2020-02-19 19:30:00,West Ham,A,0.0,0.0,3.0,0.0,7.0,1.0,1.0,0.0,17.0,9.5,18.0,9.0,19.0,9.0,H,2.0,1.0,20.0,7.0,5.0,6.0,0.0,0.0,1.12,1.13,1.12
2020-02-17 20:00:00,Man United,A,2.0,1.0,9.0,3.0,11.0,8.0,3.0,0.0,4.5,3.5,4.33,3.5,4.33,3.6,A,0.0,0.0,17.0,1.0,11.0,9.0,4.0,0.0,1.85,1.87,1.85
2020-02-16 16:30:00,Newcastle,A,0.0,0.0,10.0,2.0,9.0,6.0,0.0,0.0,8.0,4.75,8.0,4.75,8.0,4.5,H,4.0,0.0,15.0,7.0,15.0,5.0,2.0,0.0,1.4,1.4,1.42
2020-02-16 14:00:00,Tottenham,A,3.0,2.0,23.0,10.0,10.0,7.0,0.0,0.0,1.85,3.8,1.85,3.8,1.88,3.75,A,2.0,1.0,18.0,4.0,12.0,12.0,2.0,0.0,4.0,4.0,4.0
2020-02-15 17:30:00,Liverpool,A,1.0,0.0,17.0,6.0,11.0,7.0,2.0,0.0,1.25,6.25,1.28,6.0,1.29,5.8,A,0.0,0.0,5.0,1.0,5.0,2.0,1.0,0.0,11.0,9.75,10.0
2020-02-15 12:30:00,Burnley,A,2.0,1.0,9.0,6.0,11.0,3.0,2.0,0.0,4.75,3.8,4.6,3.7,4.8,3.7,A,1.0,1.0,10.0,2.0,8.0,4.0,2.0,0.0,1.75,1.78,1.75
2020-02-14 20:00:00,Leicester,A,0.0,0.0,9.0,3.0,10.0,0.0,2.0,1.0,2.87,3.3,2.9,3.3,2.88,3.2,D,0.0,0.0,15.0,3.0,13.0,7.0,2.0,0.0,2.5,2.55,2.55
2020-02-09 14:00:00,Bournemouth,A,1.0,1.0,10.0,2.0,8.0,4.0,2.0,0.0,5.75,3.6,5.75,3.6,5.5,3.4,H,2.0,1.0,16.0,6.0,10.0,8.0,2.0,0.0,1.66,1.67,1.73
2020-02-08 17:30:00,Watford,A,1.0,1.0,5.0,2.0,12.0,2.0,2.0,0.0,3.6,3.4,3.5,3.3,3.5,3.3,D,1.0,0.0,10.0,2.0,9.0,3.0,2.0,0.0,2.1,2.15,2.15
2020-02-08 12:30:00,Crystal Palace,A,1.0,0.0,10.0,2.0,12.0,6.0,1.0,0.0,6.0,3.8,6.0,3.7,6.0,3.7,H,3.0,1.0,14.0,8.0,11.0,4.0,0.0,0.0,1.61,1.62,1.63
2020-02-02 16:30:00,Man City,A,0.0,0.0,18.0,5.0,14.0,6.0,3.0,1.0,1.53,4.6,1.53,4.5,1.55,4.33,H,2.0,0.0,3.0,3.0,8.0,2.0,2.0,0.0,5.5,5.75,5.8
2020-02-02 14:00:00,Arsenal,A,0.0,0.0,13.0,2.0,11.0,7.0,3.0,0.0,2.0,3.6,2.05,3.4,2.0,3.5,D,0.0,0.0,15.0,2.0,8.0,5.0,1.0,0.0,3.6,3.8,3.75
2020-02-01 17:30:00,Wolves,A,0.0,0.0,14.0,3.0,15.0,6.0,2.0,0.0,3.4,3.25,3.6,3.1,3.4,3.2,D,0.0,0.0,15.0,5.0,14.0,4.0,3.0,0.0,2.25,2.2,2.25
2020-02-01 15:00:00,Aston Villa,A,1.0,0.0,18.0,5.0,15.0,8.0,3.0,0.0,3.3,3.6,3.4,3.6,3.4,3.5,H,2.0,2.0,16.0,6.0,10.0,1.0,1.0,1.0,2.1,2.1,2.15
2020-02-01 15:00:00,Brighton,A,3.0,0.0,19.0,6.0,9.0,6.0,1.0,0.0,2.75,3.3,2.8,3.4,2.8,3.3,D,3.0,2.0,12.0,6.0,8.0,4.0,1.0,0.0,2.6,2.5,2.55
2020-02-01 15:00:00,Everton,A,3.0,2.0,12.0,5.0,14.0,4.0,2.0,1.0,2.62,3.3,2.6,3.3,2.62,3.25,A,2.0,2.0,11.0,2.0,17.0,4.0,2.0,0.0,2.75,2.75,2.75
2020-02-01 15:00:00,Norwich,A,0.0,0.0,19.0,4.0,15.0,12.0,1.0,0.0,3.3,3.4,3.2,3.4,3.3,3.4,D,0.0,0.0,15.0,5.0,10.0,8.0,2.0,0.0,2.2,2.25,2.2
2020-02-01 15:00:00,Southampton,A,0.0,0.0,17.0,4.0,15.0,11.0,2.0,0.0,12.0,6.0,10.5,5.75,11.0,5.8,H,4.0,0.0,16.0,9.0,9.0,6.0,0.0,0.0,1.25,1.28,1.27
2020-02-01 15:00:00,Sheffield United,A,1.0,0.0,10.0,3.0,15.0,5.0,2.0,0.0,2.5,3.1,2.45,3.1,2.5,3.1,A,0.0,0.0,13.0,3.0,9.0,9.0,3.0,0.0,3.1,3.1,3.1
2020-02-01 12:30:00,Chelsea,A,2.0,0.0,7.0,3.0,14.0,6.0,2.0,0.0,2.7,3.6,2.75,3.5,2.7,3.6,D,2.0,0.0,14.0,4.0,16.0,4.0,2.0,0.0,2.5,2.5,2.5
2020-01-29 19:45:00,Liverpool,A,2.0,1.0,13.0,5.0,6.0,7.0,0.0,0.0,1.33,5.5,1.34,5.5,1.32,5.5,A,0.0,0.0,7.0,4.0,6.0,3.0,2.0,0.0,8.5,8.25,9.0
2020-01-23 20:00:00,Liverpool,A,2.0,1.0,13.0,6.0,11.0,4.0,1.0,0.0,1.61,3.8,1.62,4.0,1.62,3.9,A,1.0,0.0,10.0,3.0,6.0,2.0,0.0,0.0,5.75,5.5,5.8
2020-01-22 20:15:00,Burnley,A,2.0,1.0,5.0,2.0,7.0,2.0,2.0,0.0,9.0,4.75,7.75,4.75,8.5,4.5,A,0.0,0.0,24.0,7.0,11.0,5.0,0.0,0.0,1.36,1.4,1.4
2020-01-22 19:30:00,Norwich,A,1.0,0.0,12.0,2.0,7.0,3.0,1.0,0.0,7.5,5.0,7.25,4.75,8.0,4.8,H,2.0,1.0,14.0,3.0,12.0,7.0,0.0,0.0,1.4,1.42,1.4
2020-01-22 19:30:00,West Ham,A,1.0,0.0,6.0,2.0,19.0,8.0,1.0,0.0,6.0,4.33,5.75,4.5,6.0,4.4,H,4.0,2.0,19.0,8.0,10.0,7.0,1.0,0.0,1.53,1.53,1.52
2020-01-21 20:15:00,Arsenal,A,2.0,0.0,2.0,2.0,6.0,5.0,1.0,1.0,4.5,3.9,4.75,3.9,4.6,3.9,D,2.0,1.0,19.0,8.0,11.0,17.0,2.0,0.0,1.72,1.75,1.73
2020-01-21 19:30:00,Man City,A,1.0,0.0,18.0,5.0,13.0,13.0,3.0,0.0,1.4,5.0,1.44,4.75,1.42,4.75,A,0.0,0.0,4.0,1.0,13.0,5.0,4.0,0.0,7.0,7.25,7.5
2020-01-21 19:30:00,Newcastle,A,2.0,0.0,8.0,2.0,10.0,4.0,1.0,0.0,6.0,4.1,6.0,4.0,6.5,3.8,D,2.0,1.0,17.0,8.0,13.0,6.0,1.0,0.0,1.55,1.6,1.57
2020-01-21 19:30:00,Southampton,A,2.0,1.0,15.0,6.0,13.0,8.0,2.0,0.0,2.7,3.25,2.7,3.3,2.7,3.2,A,0.0,0.0,6.0,0.0,12.0,0.0,1.0,0.0,2.7,2.75,2.7
2020-01-21 19:30:00,Brighton,A,1.0,0.0,21.0,8.0,12.0,8.0,1.0,0.0,2.45,3.4,2.5,3.4,2.5,3.3,H,3.0,2.0,11.0,3.0,9.0,5.0,1.0,0.0,2.87,2.9,2.9
2020-01-21 19:30:00,Watford,A,1.0,1.0,8.0,2.0,18.0,3.0,2.0,0.0,2.45,3.5,2.45,3.5,2.5,3.4,H,2.0,0.0,16.0,5.0,11.0,6.0,2.0,0.0,2.8,2.9,2.8
2020-01-19 16:30:00,Man United,A,0.0,0.0,9.0,4.0,10.0,5.0,3.0,0.0,8.0,5.25,7.0,5.25,9.0,5.0,H,2.0,1.0,16.0,5.0,7.0,11.0,1.0,0.0,1.36,1.4,1.35
2020-01-19 14:00:00,Leicester,A,1.0,1.0,18.0,8.0,8.0,5.0,0.0,0.0,1.83,3.75,1.83,3.7,1.85,3.7,H,2.0,0.0,8.0,5.0,14.0,4.0,1.0,0.0,4.33,4.33,4.2
2020-01-18 17:30:00,Chelsea,A,0.0,0.0,19.0,4.0,14.0,10.0,1.0,0.0,1.5,4.5,1.5,4.6,1.52,4.5,H,1.0,0.0,7.0,2.0,9.0,1.0,1.0,0.0,6.0,6.0,6.0
2020-01-18 15:00:00,Bournemouth,A,0.0,0.0,6.0,3.0,10.0,5.0,2.0,1.0,3.25,3.5,3.2,3.5,3.2,3.5,H,1.0,1.0,16.0,5.0,10.0,4.0,2.0,1.0,2.2,2.2,2.2
2020-01-18 15:00:00,Sheffield United,A,1.0,0.0,12.0,4.0,13.0,5.0,2.0,0.0,4.33,3.6,4.5,3.7,4.4,3.6,D,1.0,1.0,11.0,4.0,9.0,4.0,1.0,0.0,1.83,1.8,1.83
2020-01-18 15:00:00,Crystal Palace,A,2.0,1.0,5.0,3.0,7.0,2.0,2.0,0.0,19.0,11.0,23.0,9.75,29.0,11.0,D,2.0,0.0,25.0,6.0,9.0,14.0,1.0,0.0,1.1,1.11,1.08
2020-01-18 15:00:00,Aston Villa,A,1.0,0.0,8.0,3.0,13.0,4.0,3.0,0.0,5.0,4.0,5.0,4.33,5.0,4.2,D,1.0,1.0,10.0,2.0,11.0,3.0,3.0,0.0,1.66,1.62,1.63
2020-01-18 15:00:00,Wolves,A,3.0,0.0,8.0,4.0,12.0,3.0,1.0,0.0,3.0,3.4,3.0,3.4,3.1,3.3,A,2.0,2.0,11.0,5.0,13.0,1.0,2.0,0.0,2.4,2.35,2.38
2020-01-18 15:00:00,Everton,A,1.0,1.0,11.0,3.0,13.0,6.0,0.0,0.0,2.37,3.5,2.35,3.5,2.38,3.4,D,1.0,1.0,12.0,6.0,11.0,7.0,1.0,0.0,2.9,2.95,3.0
2020-01-18 12:30:00,Tottenham,A,0.0,0.0,17.0,5.0,13.0,3.0,3.0,0.0,2.2,3.5,2.2,3.6,2.25,3.5,D,0.0,0.0,15.0,2.0,13.0,3.0,2.0,0.0,3.25,3.1,3.1
2020-01-12 16:30:00,Man City,A,6.0,4.0,22.0,12.0,12.0,4.0,1.0,0.0,1.16,8.5,1.16,8.5,1.17,8.0,A,1.0,0.0,7.0,1.0,5.0,2.0,2.0,0.0,13.0,14.0,15.0
